Date,Canals to Kuraz Sugar Plantations
2029-06-21,10.0
2029-06-22,10.0
2029-06-23,10.0
2029-06-24,10.0
2029-06-25,10.0
2029-06-26,10.0
2029-06-27,10.0
2029-06-28,10.0
2029-06-29,10.0
2029-06-30,10.0
2029-07-01,10.0
2029-07-02,10.0
2029-07-03,10.0
2029-07-04,10.0
2029-07-05,10.0
2029-07-06,10.0
2029-07-07,10.0
2029-07-08,10.0
2029-07-09,10.0
2029-07-10,10.0
2029-07-11,10.0
2029-07-12,10.0
2029-07-13,10.0
2029-07-14,10.0
2029-07-15,10.0
2029-07-16,10.0
2029-07-17,10.0
2029-07-18,10.0
2029-07-19,10.0
2029-07-20,10.0
2029-07-21,10.0
2029-07-22,10.0
2029-07-23,10.0
2029-07-24,10.0
2029-07-25,10.0
2029-07-26,10.0
2029-07-27,10.0
2029-07-28,10.0
2029-07-29,10.0
2029-07-30,10.0
2029-07-31,10.0
2029-08-01,10.0
2029-08-02,10.0
2029-08-03,10.0
2029-08-04,10.0
2029-08-05,10.0
2029-08-06,10.0
2029-08-07,10.0
2029-08-08,10.0
2029-08-09,10.0
2029-08-10,10.0
2029-08-11,10.0
2029-08-12,10.0
2029-08-13,10.0
2029-08-14,10.0
2029-08-15,10.0
2029-08-16,10.0
2029-08-17,10.0
2029-08-18,10.0
2029-08-19,10.0
2029-08-20,10.0
2029-08-21,10.0
2029-08-22,10.0
2029-08-23,10.0
2029-08-24,10.0
2029-08-25,10.0
2029-08-26,10.0
2029-08-27,10.0
2029-08-28,10.0
2029-08-29,10.0
2029-08-30,10.0
2029-08-31,10.0
2029-09-01,10.0
2029-09-02,10.0
2029-09-03,10.0
2029-09-04,10.0
2029-09-05,10.0
2029-09-06,10.0
2029-09-07,10.0
2029-09-08,10.0
2029-09-09,10.0
2029-09-10,10.0
2029-09-11,10.0
2029-09-12,10.0
2029-09-13,10.0
2029-09-14,10.0
2029-09-15,10.0
2029-09-16,10.0
2029-09-17,10.0
2029-09-18,10.0
2029-09-19,10.0
2029-09-20,10.0
2029-09-21,10.0
2029-09-22,10.0
2029-09-23,10.0
2029-09-24,10.0
2029-09-25,10.0
2029-09-26,10.0
2029-09-27,10.0
2029-09-28,10.0
2029-09-29,10.0
2029-09-30,10.0
2029-10-01,10.0
2029-10-02,10.0
2029-10-03,10.0
2029-10-04,10.0
2029-10-05,10.0
2029-10-06,10.0
2029-10-07,10.0
2029-10-08,10.0
2029-10-09,10.0
2029-10-10,10.0
2029-10-11,10.0
2029-10-12,10.0
2029-10-13,10.0
2029-10-14,10.0
2029-10-15,10.0
2029-10-16,10.0
2029-10-17,10.0
2029-10-18,10.0
2029-10-19,10.0
2029-10-20,10.0
2029-10-21,10.0
2029-10-22,10.0
2029-10-23,10.0
2029-10-24,10.0
2029-10-25,10.0
2029-10-26,10.0
2029-10-27,10.0
2029-10-28,10.0
2029-10-29,10.0
2029-10-30,10.0
2029-10-31,10.0
2029-11-01,10.0
2029-11-02,10.0
2029-11-03,10.0
2029-11-04,10.0
2029-11-05,10.0
2029-11-06,10.0
2029-11-07,10.0
2029-11-08,10.0
2029-11-09,10.0
2029-11-10,10.0
2029-11-11,10.0
2029-11-12,10.0
2029-11-13,10.0
2029-11-14,10.0
2029-11-15,10.0
2029-11-16,10.0
2029-11-17,10.0
2029-11-18,10.0
2029-11-19,10.0
2029-11-20,10.0
2029-11-21,10.0
2029-11-22,10.0
2029-11-23,10.0
2029-11-24,10.0
2029-11-25,10.0
2029-11-26,10.0
2029-11-27,10.0
2029-11-28,10.0
2029-11-29,10.0
2029-11-30,10.0
2029-12-01,10.0
2029-12-02,10.0
2029-12-03,10.0
2029-12-04,10.0
2029-12-05,10.0
2029-12-06,10.0
2029-12-07,10.0
2029-12-08,10.0
2029-12-09,10.0
2029-12-10,10.0
2029-12-11,10.0
2029-12-12,10.0
2029-12-13,10.0
2029-12-14,10.0
2029-12-15,10.0
2029-12-16,10.0
2029-12-17,10.0
2029-12-18,10.0
2029-12-19,10.0
2029-12-20,10.0
2029-12-21,10.0
2029-12-22,10.0
2029-12-23,10.0
2029-12-24,10.0
2029-12-25,10.0
2029-12-26,10.0
2029-12-27,10.0
2029-12-28,10.0
2029-12-29,10.0
2029-12-30,10.0
2029-12-31,10.0
