Date,Canals to Kuraz Sugar Plantations
2029-09-15,50.0
2029-09-16,50.0
2029-09-17,50.0
2029-09-18,50.0
2029-09-19,50.0
2029-09-20,50.0
2029-09-21,50.0
2029-09-22,50.0
2029-09-23,50.0
2029-09-24,50.0
2029-09-25,50.0
2029-09-26,50.0
2029-09-27,50.0
2029-09-28,50.0
2029-09-29,50.0
2029-09-30,50.0
2029-10-01,50.0
2029-10-02,50.0
2029-10-03,50.0
2029-10-04,50.0
2029-10-05,50.0
2029-10-06,50.0
2029-10-07,50.0
2029-10-08,50.0
2029-10-09,50.0
2029-10-10,50.0
2029-10-11,50.0
2029-10-12,50.0
2029-10-13,50.0
2029-10-14,50.0
2029-10-15,50.0
2029-10-16,50.0
2029-10-17,50.0
2029-10-18,50.0
2029-10-19,50.0
2029-10-20,50.0
2029-10-21,50.0
2029-10-22,50.0
2029-10-23,50.0
2029-10-24,50.0
2029-10-25,50.0
2029-10-26,50.0
2029-10-27,50.0
2029-10-28,50.0
2029-10-29,50.0
2029-10-30,50.0
2029-10-31,50.0
2029-11-01,50.0
2029-11-02,50.0
2029-11-03,50.0
2029-11-04,50.0
2029-11-05,50.0
2029-11-06,50.0
2029-11-07,50.0
2029-11-08,50.0
2029-11-09,50.0
2029-11-10,50.0
2029-11-11,50.0
2029-11-12,50.0
2029-11-13,50.0
2029-11-14,50.0
2029-11-15,50.0
2029-11-16,50.0
2029-11-17,50.0
2029-11-18,50.0
2029-11-19,50.0
2029-11-20,50.0
2029-11-21,50.0
2029-11-22,50.0
2029-11-23,50.0
2029-11-24,50.0
2029-11-25,50.0
2029-11-26,50.0
2029-11-27,50.0
2029-11-28,50.0
2029-11-29,50.0
2029-11-30,50.0
2029-12-01,50.0
2029-12-02,50.0
2029-12-03,50.0
2029-12-04,50.0
2029-12-05,50.0
2029-12-06,50.0
2029-12-07,50.0
2029-12-08,50.0
2029-12-09,50.0
2029-12-10,50.0
2029-12-11,50.0
2029-12-12,50.0
2029-12-13,50.0
2029-12-14,50.0
2029-12-15,50.0
2029-12-16,50.0
2029-12-17,50.0
2029-12-18,50.0
2029-12-19,50.0
2029-12-20,50.0
2029-12-21,50.0
2029-12-22,50.0
2029-12-23,50.0
2029-12-24,50.0
2029-12-25,50.0
2029-12-26,50.0
2029-12-27,50.0
2029-12-28,50.0
2029-12-29,50.0
2029-12-30,50.0
2029-12-31,50.0
